college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select
國立宜蘭大學,電子工程學系,國文,--,--,英文,--,--,數學A,--,3,自然,均標,5,英數A,--,4,*1.00,*1.50,*1.00,*1.00,--,40%,審查資料,60分,40%,口試,60分,20%,,,,,,,,,,一、學測國英數A自級分總和二、學測英文級分三、口試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、H、J、N)、學習歷程自述(O、P、Q)、其他(R.其他有助於審查之證明) ,一、學測國文、英文、數學A、自然之級分總和
國立聯合大學,電子工程學系,國文,--,3,數學A,均標,--,自然,--,5,,,,,,,*1.00,*2.00,*2.00,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測數學A級分二、學測自然級分三、學測國文級分四、指定項目甄試成績,項目：修課紀錄(A)、多元表現(F、M、N)、學習歷程自述(P、Q) ,一、學測國文、數學A、自然之級分總和
國立金門大學,電子工程學系,國文,--,3,英文,--,--,自然,後標,3,,,,,,,*2.00,*1.00,*2.00,,,30%,審查資料,--,30%,,,,,,,,,,,,,一、審查資料二、學測自然級分三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P、Q) ,一、學測國文、英文、自然之級分總和
國立金門大學,電子工程學系(願景組),國文,--,6,英文,--,--,自然,底標,6,,,,,,,*2.00,*1.00,*2.00,,,30%,審查資料,--,30%,,,,,,,,,,,,,一、審查資料二、學測自然級分三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P、Q) ,一、學測國文、英文、自然之級分總和
逢甲大學,電子工程學系乙組,國文,--,--,英文,後標,--,數學B,後標,--,自然,--,--,國英數B自,--,6,*1.00,*1.00,*1.00,*1.00,--,40%,審查資料,--,40%,面試,--,25%,,,,,,,,,,一、學測自然級分二、學測數學B級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q)、其他(R.數理/程式等學習活動) ,一、學測國文、英文、數學B、自然之級分總和　二、學測自然級分　三、學測數學B級分　四、學測英文級分
銘傳大學,電子工程學系半導體光電組（桃園校區）,國文,底標,--,數學A,底標,--,國數A,--,3,,,,,,,*1.00,*1.00,--,,,30%,審查資料,--,30%,面試,70分,40%,,,,,,,,,,一、面試二、學測數學A級分三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、H、J、N)、學習歷程自述(O、P、Q) ,一、學測國文、數學A之級分總和
逢甲大學,電子工程學系甲組,國文,--,--,英文,後標,--,數學A,後標,--,自然,--,--,國英數A自,--,3,*1.00,*1.00,*1.00,*1.00,--,40%,審查資料,--,40%,面試,--,25%,,,,,,,,,,一、學測自然級分二、學測數學A級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q)、其他(R.數理/程式等學習活動) ,一、學測國文、英文、數學A、自然之級分總和　二、學測自然級分　三、學測數學A級分　四、學測英文級分
銘傳大學,電子工程學系計算機應用組（桃園校區）,國文,底標,--,英文,底標,--,數學A,底標,--,數學B,後標,--,國英,--,3,*1.50,*1.00,--,--,--,30%,審查資料,--,30%,面試,70分,40%,,,,,,,,,,一、面試二、學測國文級分三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、H、J、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和
開南大學,電影與創意媒體學系,社會,底標,3.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(G、N)、學習歷程自述(P) ,一、學測社會級分
國立臺灣大學,電機工程學系,英文,頂標,2.5,數學A,頂標,2.5,自然,頂標,2.5,,,,,,,*1.00,*1.00,*1.00,,,20%,審查資料,70分,20%,數學筆試,--,15%,物理筆試,--,15%,,,,,,,一、審查資料二、物理筆試三、數學筆試四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、D)、學習歷程自述(P、Q)、其他(R.本系個人資料表、S.自傳(學生自述)、T.有利審查資料之證明) ,一、學測英文、數學A、自然之級分總和　二、學測數學A級分　三、學測自然級分　四、學測英文級分
國立臺灣師範大學,電機工程學系,國文,均標,--,英文,前標,5,數學A,前標,3,自然,前標,5,,,,--,*1.00,*1.00,*1.00,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、學測數學A級分三、學測自然級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測自然級分　四、學測英文級分
國立中興大學,電機工程學系,英文,--,--,數學A,均標,8,自然,均標,--,英數A自,--,3,,,,*1.00,*1.50,*1.50,--,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測數學A級分二、學測自然級分三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、M、N)、學習歷程自述(O、P) ,一、學測英文、數學A、自然之級分總和
國立成功大學,電機工程學系,英文,均標,3.0,數學A,前標,3.0,自然,前標,3.0,,,,,,,*1.00,*2.00,*2.00,,,50%,審查資料,--,50%,團體面談(含筆試),--,15%,,,,,,,,,,一、學科能力測驗成績二、學測數學A級分三、學測自然級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學A、自然之級分總和
中原大學,電機工程學系,英文,均標,3,數學A,--,3,自然,--,--,,,,,,,*1.00,*1.00,*1.00,,,50%,審查資料,--,50%,面試,60分,10%,,,,,,,,,,一、學測數學A級分二、學測英文級分三、學測自然級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q)、其他(R.數理/程式等學習活動、S.其他有利審查資料) ,一、學測英文、數學A、自然之級分總和　二、學測數學A級分
東海大學,電機工程學系,國文,--,3,英文,--,3,數學A,後標,--,自然,--,3,,,,--,--,*1.00,*1.00,,30%,審查資料,--,30%,面試,--,30%,,,,,,,,,,一、學測數學A級分二、學測自然級分三、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測自然級分
國立中央大學,電機工程學系,國文,均標,--,英文,前標,3,數學A,前標,6,自然,前標,6,,,,--,*1.00,*1.20,*1.20,,30%,審查資料,--,30%,筆試,--,35%,,,,,,,,,,一、學測英文級分二、學測數學A級分三、學測自然級分四、筆試,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和
中國文化大學,電機工程學系,國文,--,--,英文,--,--,數學A,底標,3,自然,--,--,,,,*1.00,*1.00,*1.00,*1.00,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、學測數學A級分二、學測英文級分三、學測自然級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、H、J、K、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測英文級分　四、學測自然級分
大同大學,電機工程學系,英文,後標,--,數學A,後標,3,自然,--,--,,,,,,,*1.00,*2.00,*1.00,,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、學測數學A級分二、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、N)、學習歷程自述(O、P、Q)、其他(R.其它助於表現自我資料) ,一、學測英文、數學A、自然之級分總和　二、學測數學A級分　三、學測英文級分　四、學測自然級分
輔仁大學,電機工程學系,英文,--,--,數學A,後標,--,自然,--,--,英數A自,--,3,,,,*1.00,*1.00,*1.00,--,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測英數A自級分總和二、審查資料三、學測數學A級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、M、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學A、自然之級分總和
國立臺灣海洋大學,電機工程學系,國文,--,--,英文,均標,--,數學A,均標,3,自然,均標,--,英數A自,--,3.5,*1.00,*1.00,*1.00,*1.00,--,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測國英數A自級分總和二、學測數學A級分三、學測英文級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學A、自然之級分總和
國立高雄師範大學,電機工程學系,英文,--,--,數學A,均標,5,自然,均標,7,英數A自,--,3,,,,*1.00,*1.50,*1.50,--,,50%,審查資料,--,50%,面試,--,15%,,,,,,,,,,一、學測英數A自級分總和二、學科能力測驗成績三、指定項目甄試成績四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(G、H、J、M、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學A、自然之級分總和　二、學測數學A級分　三、學測自然級分　四、學測英文級分
國立彰化師範大學,電機工程學系,國文,均標,--,英文,均標,8,數學A,均標,5,自然,均標,7,英數A,--,4,*1.00,*1.00,*2.00,*1.50,--,50%,審查資料,--,50%,,,,,,,,,,,,,一、學科能力測驗成績二、審查資料三、學測數學A級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、K、M、N)、其他(R.自傳) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分
國立中山大學,電機工程學系,英文,均標,--,數學A,均標,--,自然,均標,--,英數A自,--,3,,,,*1.50,*2.00,*1.00,--,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學科能力測驗成績二、學測數學A級分三、學測自然級分四、面試,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、K、L、N)、學習歷程自述(O、P、Q)、其他(R.自傳(含讀書計畫)) ,一、學測英文、數學A、自然之級分總和　二、學測數學A級分　三、學測英文級分　四、學測自然級分
長庚大學,電機工程學系,國文,--,3,英文,--,--,數學A,均標,--,自然,--,3,英數A自,--,5,--,*1.00,*2.00,*2.00,--,50%,審查資料,--,50%,面試,--,15%,,,,,,,,,,一、學測數學A級分二、學測自然級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和
國立臺南大學,電機工程學系,英文,--,3.0,數學A,均標,3.0,自然,--,3.0,,,,,,,*1.00,*1.50,*1.00,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測數學A級分二、學測自然級分三、學測英文級分,項目：修課紀錄(A)、課程學習成果(D)、多元表現(F、N) ,一、學測英文、數學A、自然之級分總和
國立東華大學,電機工程學系,英文,--,--,數學A,均標,3,自然,均標,3,英數A自,--,4,,,,*1.00,*1.25,*1.25,--,,50%,審查資料,--,50%,認識本系與心得報告,--,10%,,,,,,,,,,一、學測英數A自級分總和二、學測數學A級分三、學測自然級分四、審查資料,項目：修課紀錄(A)、課程學習成果(D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學A、自然之級分總和　二、學測數學A級分　三、學測自然級分
